,filename,Article_ID,#1,Datum,Naam,Straat,Huisnummer,Plaats,Foto reguliere schap,Foto schapkaart,Prijs
0,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_104508,HALFVOL KOFFIEMELK 464ML,2020-09-05 16:16:09.869,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186390/04b55e221fde29ca24144ea773679143.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186401/0123d49494ca2881bbb29a01baaf9f4a.jpg,"0,67"
1,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_104508,HALFVOL KOFFIEMELK 464ML,2020-09-05 18:25:58.474,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187228/26ea29283c6285baa5e4ca991a1ac253.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187229/bc1051a79b0b4bd68332eb49b8980b2f.jpg,0.67
2,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_105649,KRISTALSUIKER 1KG,2020-09-05 16:16:09.869,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186384/5da69565838afa7878f4033b0a6dadd1.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186395/c2810191932b7099843ff41a012b71d0.jpg,"0,75"
3,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_105649,KRISTALSUIKER 1KG,2020-09-05 18:25:58.474,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187230/3f1bc1fa6e8672a01b872c3d90f479dc.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187231/802d824f3e200ca64318e46aa8fd9b9e.jpg,0.75
4,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_107259,NUTELLA 750G,2020-09-05 16:16:09.869,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186415/fd6f6ed37d45e6da02cae89a327f125c.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186387/c0be5d1bb95e07838e8a013182147c51.jpg,"5,70"
5,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_107259,NUTELLA 750G,2020-09-05 18:25:58.474,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187232/cd245dda2528614308749c553ab6046b.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187233/66567fee5beefceb86793fdc3a3f6e3e.jpg,5.45
6,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_115892,MACARONI 1KG,2020-09-05 16:16:09.869,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186407/6b20a9df35b215532b1fd9e724508271.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186418/84cf1cff6464650999c009f3d7c87637.jpg,"0,98"
7,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_115892,MACARONI 1KG,2020-09-05 18:25:58.474,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187234/0ccfc39798287706efc469d3a342094f.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187235/cd88abf44cf3795d779e748e8b44dfb4.jpg,0.98
8,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_119995,APPELMOES 720G,2020-09-05 16:16:09.869,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186398/b8cba9a74924502bfb38ab237ac8384e.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186411/98a26f56a941bbaa2b5f9923224acb27.jpg,"0,69"
9,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_119995,APPELMOES 720G,2020-09-05 18:25:58.474,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187236/f4f554c325a1d4e184205b37183509ea.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187237/2fb01308ce0fde73a56ac3ad5e353228.jpg,0.69
10,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_130389,Hela Curry kruiden ketchup 800 Milliliter,2020-09-05 16:16:09.869,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186392/f1ef1191673e682f8258b618ce02b32d.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186403/8134b1dbe72a19a986e9a1a5ba5e8cd7.jpg,0
11,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_130389,Hela Curry kruiden ketchup 800 Milliliter,2020-09-05 18:25:58.474,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187238/1b3539a22ef4efd528f6d388399c9be8.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187239/0b2906c4f43785d92ad7fdc6760bcdef.jpg,0
12,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_134669,"NATUURAZIJN 1,25L",2020-09-05 16:16:09.869,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186386/d9bf40a8f8430a7bfa6283bf5fba8399.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186397/80564bacf1dc7e06f2a5d125922cfad3.jpg,"0,45"
13,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_134669,"NATUURAZIJN 1,25L",2020-09-05 18:25:58.474,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187240/b4f3ecc8ac62e7f59fe1e61af23f429f.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187241/99665a6b640e43b173b812e95a49d45e.jpg,0.45
14,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_135840,MAGERE KWARK 500G,2020-09-05 16:16:09.869,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186416/6ee78ca3b2b0d842d2264d001fa3d548.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186389/ba614c4280573c86c8e9aa8022dd3808.jpg,"0,69"
15,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_135840,MAGERE KWARK 500G,2020-09-05 18:25:58.474,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187242/426804fb01d268287614347392dc0eb9.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187243/00387172db5638e507dc1643f4a0e7e8.jpg,0.69
16,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_138665,Blue Band Voor de keuken 250 Gram,2020-09-05 16:16:09.869,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186408/cb8e55830482af3a7b10508be4fd5221.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186420/34acfa3ae282782dfd87bc3887047c85.jpg,0
17,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_138665,Blue Band Voor de keuken 250 Gram,2020-09-05 18:25:58.474,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187244/b31c120fa1553d22ffc48af1290f0762.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187245/24d1dce69d255f1f7dc69bec220adf71.jpg,0
18,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_141623,HALFVOLLE MELK 1L,2020-09-05 16:16:09.869,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186400/04ad5965fa2ffeb3783ba941931b1070.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186413/b51c41a85a4a9d6f17502a68a4e0342d.jpg,"0,95"
19,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_141623,HALFVOLLE MELK 1L,2020-09-05 18:25:58.474,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187246/b8345ec5f6208a96beb56a5ede004b34.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187247/960b6821b01313176571fb92e07c1064.jpg,0.95
20,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_141625,VOLLE MELK 1L,2020-09-05 16:16:09.869,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186394/f3794032ae66495037a1ee31d4ccb326.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186405/c0a967c49e28a97c4b19fbd1126c498e.jpg,"0,99"
21,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_141625,VOLLE MELK 1L,2020-09-05 18:25:58.474,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187248/8e8e0b082be6a71942dff672c125e43e.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187249/049fd6eb1c2e3c63a576ebd1304de2ed.jpg,0.99
22,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_144538,BESCHUIT 125G,2020-09-05 16:14:39.104,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186328/230d2ea121139ae5f885c7de5ae51b09.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186335/465b0b6694ce3a569b0b0cb969e4d6dc.jpg,"0,35"
23,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_144538,BESCHUIT 125G,2020-09-05 18:26:40.729,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187250/cc4f445399561e3a27a5653b5ac94309.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187251/b6d2ab0f1ce7967c2d56bfd1fbbe48fa.jpg,0.35
24,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_154283,M&M'S PINDA 550GR,2020-09-05 16:14:39.104,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186324/2b00a61bb60fda274e860035a8397ba8.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186331/a8b84272d03e4b125f0520bec156b291.jpg,0
25,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_154283,M&M'S PINDA 550GR,2020-09-05 18:26:40.729,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187252/83d8802dc73bcf27cb732f9998ec67b6.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187253/d44440ffe4d4f91de5586a0ff23d6409.jpg,4.49
26,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_156836,CHIPS NATUREL 250G,2020-09-05 16:14:39.104,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186342/279d5dc00be2953933090cf705752ca9.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186326/ec6605b36b5a07f8bc6a7e6ec9b5c666.jpg,"0,92"
27,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_156836,CHIPS NATUREL 250G,2020-09-05 18:26:40.729,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187254/ed5cabbb5c07e2d55c7e69e455482569.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187255/10c31297d3411e3bb4466f49f2b82973.jpg,0.92
28,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_156842,CHIPS PAPRIKA 250G,2020-09-05 16:14:39.104,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186338/a605e2ec2b1865daf3f7b04526f8447f.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186344/ed976ec9bcd5c190fa14336dbfb10296.jpg,"0,92"
29,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_156842,CHIPS PAPRIKA 250G,2020-09-05 18:26:40.729,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187256/82b6bc5008176dc67d8b66ea66ee6584.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187257/85b3d5e03af19ed9a2be2b1572678c44.jpg,0.92
30,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_163115,BRONWATER KOOLZUURVRIJ 6X0.5L,2020-09-05 16:14:39.104,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186333/ad6499bef67587bd5fe0be49fcf21d81.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186340/a38995f312c0c93cc323db76bab3498d.jpg,"0,95"
31,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_163115,BRONWATER KOOLZUURVRIJ 6X0.5L,2020-09-05 18:26:40.729,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187258/8dbb9a60a87062c66f52f059a909a30f.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187259/d17d58ef3608221b9041e44f1efb35e6.jpg,0.92
32,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_163116,BRONWATER MET KOOLZUUR 6 x0.5L,2020-09-05 16:14:39.104,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186329/1427e0745edaea54b33db322b43003af.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186336/53f7fd0605931b909c9f38568d143d35.jpg,"0,95"
33,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_163116,BRONWATER MET KOOLZUUR 6 x0.5L,2020-09-05 18:26:40.729,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187260/a7ce9f3d906dbf148e1e43a98985046d.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187261/ce1c10f767f9a6139e18de7061620541.jpg,0.92
34,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_166186,PATATES FRITES 2.5KG,2020-09-05 16:14:39.104,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186325/d12fab39fd563efa52748ea2304c4dd9.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186332/09650167eb29e176ceaae7b0a145d948.jpg,"1,99"
35,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_166186,PATATES FRITES 2.5KG,2020-09-05 18:26:40.729,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187262/ad0fc967460733ed1242f04ed17dec04.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187263/b8650009031674711dff57386a55c70d.jpg,1.99
36,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_167214,WILDE ZALMFILET 500G,2020-09-05 16:14:39.104,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186343/ddb98b0a7e526ba836374e6b98974e33.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186327/d341f21619c700fea780b6083c853494.jpg,"4,99"
37,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_167214,WILDE ZALMFILET 500G,2020-09-05 18:26:40.729,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187265/d8a8c18ea48aff1b2301bbe4b1b329ef.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187266/02d647bc4b24295b2a7b1ced372c6624.jpg,4.69
38,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_191618,g'woon Keukenpapier 3-laags 4 Stuks,2020-09-05 16:14:39.104,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186339/de43c81ffe76c48596bffb23784f42c7.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186345/b6c357b2d45f25eb9867b756d6c40d80.jpg,0
39,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_191618,g'woon Keukenpapier 3-laags 4 Stuks,2020-09-05 18:26:40.729,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187267/78a60bb0d49dd7a7e700e52f0c304fca.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187268/4d906477cc364091418db752a238f87d.jpg,0
40,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_191801,3-LAAGS TOILETPAPIER 12X200 VEL,2020-09-05 16:14:39.104,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186334/53bc2b19c17a6e9d1db0b2569d283bbc.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186341/701a52c4d0f22cd18fc1041cc2acd6f2.jpg,"3,59"
41,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_191801,3-LAAGS TOILETPAPIER 12X200 VEL,2020-09-05 18:26:40.729,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187269/503ac7421efa6efcd0403cd1256e1748.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187270/a37c02d4fa69f2fa859660e063e26490.jpg,3.59
42,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_203738,VAATWASTABLETTEN 40 STUKS,2020-09-05 16:14:39.104,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186330/559876bd6e4cfc9e4e8c9cbeca09eeea.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186337/6e506c125dbf65675c8ee4df4be636f6.jpg,"2,79"
43,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_203738,VAATWASTABLETTEN 40 STUKS,2020-09-05 18:26:40.729,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187271/ffb5003ac56718500da875cb751a3b87.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187272/f85f3cba567cbbc3cbde3f9b21f7ac17.jpg,2.79
44,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_240868,ROOMKAAS KRUIDEN 150G,2020-09-05 16:15:26.883,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186376/3e8f7e15143fb0a3affa1ab00f7ab00a.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186372/9729333e73d0fb9f33464cb97e1f8365.jpg,"0,69"
45,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_240868,ROOMKAAS KRUIDEN 150G,2020-09-05 18:25:13.954,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187207/fd8af109f750007874b4218a649977e6.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187208/5c271005d84766cc15e8bbedfd4d3a37.jpg,0.69
46,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_240884,MET KRUIDENBOTER BAGUETTE 175G,2020-09-05 16:15:26.883,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186368/c58d555b5be761f417059a71bcd6ebd1.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186366/67e88f844ba2b15240b06f53509cbae5.jpg,"0,50"
47,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_240884,MET KRUIDENBOTER BAGUETTE 175G,2020-09-05 18:25:13.954,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187209/bb0853d3c64c6a118a5ec7ae0735050d.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187210/4235520fc77232316cc9d346c480e42c.jpg,0.49
48,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_245382,MAGERE SPEKREEPJES 2X150G,2020-09-05 16:15:26.883,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186364/5c43afa159a8908212d4f37ed4138d1b.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186362/99b0ccf6afe6f8c94d631dd05017f6ad.jpg,"2,69"
49,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_245382,MAGERE SPEKREEPJES 2X150G,2020-09-05 18:25:13.954,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187211/34f065d9841467435f7205b253616629.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187212/a13d8459b3f34e60fd928e1e5c6768e3.jpg,2.69
50,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_255410,HALFVOLLE MELK 2L,2020-09-05 16:15:26.883,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186360/e67616244ae846c0d4d13d922aad15b7.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186358/ddf8555ca840fb6aadf19a33a31be588.jpg,"1,65"
51,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_255410,HALFVOLLE MELK 2L,2020-09-05 18:25:13.954,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187213/3f849c5a163cc47bca31ec19407b255e.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187214/8121b9861e5fd6f46afee0cceb3f27eb.jpg,1.65
52,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_294277,GRIEKSE YOGHURT 1kg,2020-09-05 16:15:26.883,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186356/77e2948298267b9742c759c144597c46.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186355/fe98a8467e7069ab05a2c5682acc4d55.jpg,"1,64"
53,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_294277,GRIEKSE YOGHURT 1kg,2020-09-05 18:25:13.954,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187215/e1265453d8fe51b0f78bc788e3bb24f4.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187216/4dbac21c71c2dfbc0d517f27838eb670.jpg,1.69
54,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_331226,MILD/PIKANT GERASPTE KAAS 150G,2020-09-05 16:15:26.883,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186353/9884fc8353b3ccf853b63eaed88535e8.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186352/5556ff8a9603c6037ae89905b47a8e8f.jpg,"1,59"
55,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_331226,MILD/PIKANT GERASPTE KAAS 150G,2020-09-05 18:25:13.954,Aldi,Admiraalsplein,68,Dordrecht,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187217/d0536f54ff0cb1bab360fd6264687592.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10187218/0a05926c46701c1ed1ffc598af981b43.jpg,1.59
56,SmartPRICE meting - Prijsmetingen - (zonder vervangend product) - wk 36 (1).xlsx,al_344056,JONGE GOUDSE KAAS 48+ 400G,2020-09-05 16:15:26.883,Aldi,Burg. Magneestraat,57,Bergeijk,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186350/66faee8ad891798abdc16b576d366d81.jpg,https://smartspotter-images.s3.amazonaws.com/uploads/photo_upload/2020-09/10186349/16534de42f31dc3b4ee96e22944bc2e3.jpg,"2,99"
